Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;12/2013;348.049.599;5.535.656;5.555.559;7.717.081;16.049.230;8.493.251;2.273.781;0;45.624.558;1.633.392;1.327.441;2.224.968;2.866.436;342.881;607;0;8.395.724;500.257;880.455;1.987.446;3.374.970;688.884;927;0;7.432.937;1.449.996;8.688.654;23.227.806;52.385.253;40.843.289;102.199.403;32.425.379;261.219.780;773.145;5.912.263;1.512.605;76.325;374;0;0;8.274.712;1.273;483.724;552.010;84.248;71.543;112.093;0;1.304.891;1.772.142;4.119.223;3.815.421;2.663.715;1.527.661;1.767.510;131.324;15.796.997;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8.297.831;b3S;I;2;;9;BOTUVERA;SC;12/2013;34.821;0;14;34;86;3;0;0;137;604;1.708;3.474;3.883;908;276;0;10.852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;7;528;1.408;4.034;6.076;3.907;4.986;0;20.939;612;1.952;83;0;0;0;239;2.886;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1.566.038;b3S;I;2;;9;MANAUS;AM;12/2013;34.745;0;0;0;0;0;0;0;0;118;2.998;5.963;6.205;144;0;0;15.429;20;1.404;3.536;4.933;331;0;0;10.224;0;0;0;0;0;0;0;0;0;6;0;241;107;0;0;354;0;0;0;0;0;0;0;0;215;1.728;1.957;3.036;927;875;0;8.738;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3.412.878;b3S;I;2;;9;ITURAMA;MG;12/2013;34.715;0;2;13;13;0;0;0;27;1.198;736;3.400;6.435;2.336;3.030;0;17.136;6;286;624;1.015;121;0;0;2.051;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;10;784;576;9.018;1.439;13;0;0;11.831;208;1.644;101;0;0;0;1.708;3.661;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA;32.615.247;b3S;I;2;;9;ILHEUS;BA;12/2013;34.668;0;830;1.790;5.095;2.873;18;0;10.607;0;2.786;7.159;11.286;198;1;0;21.430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;2.520;0;0;0;0;0;2.631;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1.439.107;b3S;I;2;;9;BARRA BONITA;SP;12/2013;34.501;68;6.356;11.307;5.305;1;0;0;23.037;9;1.471;2.345;1.340;105;0;0;5.270;9;541;1.635;3.201;801;7;0;6.194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL VIVIDA - CRESOL CORONEL VIVIDA;2.446.089;b3S;I;2;;9;CORONEL VIVIDA;PR;12/2013;34.498;0;0;0;0;0;0;0;0;283;988;2.054;1.580;266;507;0;5.678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;2;0;0;0;11;26;3.650;16.146;4.095;2.568;1.928;0;28.415;27;188;0;0;0;0;178;394;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71.154.876;b3S;I;2;;9;JOAO PINHEIRO;MG;12/2013;34.474;0;0;0;0;0;0;0;0;357;3.885;6.589;2.408;130;120;0;13.489;5;57;118;89;0;0;0;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1.059;12.523;2.717;0;0;0;16.324;69;3.366;328;0;0;0;631;4.393;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2.144.899;b3S;I;2;;9;OURO PRETO DO OESTE;RO;12/2013;34.396;0;0;0;0;0;0;0;0;94;417;210;85;0;0;0;806;0;57;163;357;1;0;0;578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;955;14.375;4.710;1.689;182;0;22.311;179;7.890;1.794;383;39;0;416;10.700;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5.203.605;b3S;I;2;;9;BURITIS;RO;12/2013;34.283;0;4;0;0;0;0;0;4;343;2.585;2.212;1.229;177;5;0;6.549;2;121;264;183;0;0;0;569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;954;10.914;8.907;693;0;0;21.494;174;3.845;830;531;3;0;283;5.665;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1.572.667;b3S;I;2;;9;ERECHIM;RS;12/2013;33.750;0;0;0;0;0;0;0;0;29;1.175;5.078;5.791;3.083;4.729;2;19.887;2;333;929;1.416;319;1;0;2.999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1.577;2.482;3.464;1.618;1.698;0;10.863;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1.086.342;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;12/2013;33.564;0;0;0;0;0;0;0;0;153;1.104;2.450;1.756;435;296;0;6.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;78;30;5;0;0;0;126;81;1.453;10.812;5.492;3.955;4.622;0;26.414;32;387;49;0;0;0;361;829;0
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1.073.966;b3S;I;2;;9;ABELARDO LUZ;SC;12/2013;33.272;0;0;0;0;0;0;0;0;532;3.116;5.142;5.206;886;18;0;14.900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;0;0;11;120;807;6.922;4.097;2.394;1.562;0;15.902;53;2.011;364;31;0;0;0;2.459;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86.803.939;b3S;I;2;;9;NOVA IGUACU;RJ;12/2013;33.267;1;189;434;318;0;0;0;942;183;3.217;6.182;7.204;2.410;2.950;88;22.234;10;1.034;2.631;4.234;414;0;0;8.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1.018;619;42;29;47;0;1.769;0
APEAL - CREDITO IMOBILIARIO S/A;12.719.654;n1;I;2;;31;MACEIO;AL;12/2013;33.265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;32.482;13;764;1;0;0;33.265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR DE ARACAJU LTDA.;2.923.389;b3S;I;2;;9;ARACAJU;SE;12/2013;32.772;0;50;141;272;147;30;0;640;119;1.889;3.510;3.974;1.930;4.450;0;15.873;106;2.005;4.812;5.946;343;0;0;13.213;0;0;0;0;0;0;0;0;53;1.435;357;0;0;0;0;1.845;0;0;0;0;0;0;0;0;25;880;298;0;0;0;0;1.202;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64.237.530;b3S;I;2;;9;ITAUNA;MG;12/2013;32.748;0;16;46;35;0;0;0;98;280;1.683;3.995;4.681;763;0;0;11.402;59;936;2.417;3.343;285;4;0;7.045;0;0;0;0;0;0;0;0;19;7;0;0;0;0;0;26;538;1.142;3.172;3.983;87;0;0;8.921;131;2.945;653;553;13;0;962;5.258;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78.865.995;b3S;I;2;;9;JOACABA;SC;12/2013;32.737;0;1;3;0;0;0;0;4;311;1.659;3.758;3.821;1.812;25;0;11.385;45;364;907;1.480;344;1;0;3.141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;1.147;6.939;3.513;1.998;3.575;0;17.229;8;383;49;0;0;0;536;977;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DE EMPRESAS METALÚRGICAS DO ESTADO DE SÃO PAULO;44.401.800;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;12/2013;32.401;15;4.454;10.258;17.294;118;0;0;32.138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;29;0;0;0;0;0;263;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB CRESUD;2.466.552;b3S;I;2;;9;FRANCISCO BELTRAO;PR;12/2013;32.325;7;722;1.739;3.488;655;0;0;6.611;39;621;1.621;1.800;235;0;0;4.316;25;296;801;1.402;133;0;0;2.657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;5.483;3.713;3.198;1.712;0;14.551;58;1.804;841;629;45;0;812;4.190;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;;9;CASCAVEL;PR;12/2013;32.043;12;574;1.408;3.296;1.906;285;0;7.481;36;1.282;3.056;4.824;823;7;0;10.028;18;411;1.054;2.301;517;1;0;4.302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;3.351;1.925;660;19;0;6.157;110;624;1.520;673;152;0;995;4.076;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21.661.202;b3S;I;2;;9;ENTRE RIOS DE MINAS;MG;12/2013;31.582;0;16;37;45;0;0;0;97;112;2.801;7.189;6.413;601;0;0;17.116;27;220;541;651;90;0;0;1.530;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;8;2;773;7.189;1.803;0;0;0;9.767;76;1.580;303;311;24;0;771;3.064;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869.687;b3S;I;2;;9;BOA ESPERANCA;MG;12/2013;31.554;0;0;0;0;0;0;0;0;0;550;809;179;5;0;0;1.543;1;56;139;292;51;0;0;539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8.795;18.146;899;0;0;0;27.844;76;965;275;49;0;0;264;1.628;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2.511.232;b3S;I;2;;9;CHOPINZINHO;PR;12/2013;31.527;0;0;0;0;0;0;0;0;13;1.086;1.438;1.619;264;0;0;4.420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;7;58;1.523;12.482;5.792;4.113;2.808;0;26.776;4;158;22;0;0;0;140;324;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;12/2013;31.526;382;9.699;18.068;3.376;0;0;0;31.526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19.869.338;b3S;I;2;;9;IPATINGA;MG;12/2013;31.470;68;2.277;5.551;10.794;87;0;0;18.776;207;780;1.785;2.533;32;0;0;5.337;26;298;798;1.332;68;0;0;2.522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;18;54;198;98;0;0;378;246;1.995;761;584;26;0;843;4.456;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;12/2013;31.444;0;0;0;0;0;0;0;0;167;19.166;3.473;8.604;34;0;0;31.444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83.315.408;b3S;I;2;;9;BELEM;PA;12/2013;31.404;20;227;481;502;116;0;0;1.346;200;4.190;9.821;11.331;1.248;0;0;26.790;0;104;249;290;52;0;0;696;0;0;0;0;0;0;0;0;61;1.023;198;0;0;0;0;1.282;0;0;0;0;0;0;0;0;15;830;447;0;0;0;0;1.291;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5.220.243;b3S;I;2;;9;SARANDI;RS;12/2013;31.353;1;21;55;79;1;0;0;157;221;793;972;997;317;261;0;3.562;1;35;98;293;82;0;0;509;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;7;96;2.830;9.180;3.768;2.980;3.860;0;22.713;179;992;1.360;1.095;333;286;160;4.405;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86.829.827;b3S;I;2;;9;BRACO DO NORTE;SC;12/2013;31.159;0;2;8;0;0;0;0;10;150;1.047;2.518;1.231;124;0;0;5.070;1;73;183;335;111;0;0;703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;962;8.065;7.115;4.496;1.650;0;22.301;37;2.064;167;189;19;0;598;3.075;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARANÉSIA LTDA. - SICOOB RURALCREDI;24.048.910;b3S;I;2;;9;GUARANESIA;MG;12/2013;31.137;3;138;388;929;345;2;0;1.805;105;2.782;4.381;2.358;663;0;0;10.289;0;78;219;439;116;0;0;852;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;13;103;6.929;9.204;628;0;0;0;16.863;37;472;15;0;0;0;790;1.314;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;12/2013;31.112;0;16;48;19;0;0;0;84;0;11.254;11.571;8.203;0;0;0;31.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62.562.012;b3S;I;2;;9;SAO PAULO;SP;12/2013;30.875;0;3.666;8.660;16.768;1.772;0;0;30.865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;9;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64.276.058;b3S;I;2;;9;NANUQUE;MG;12/2013;30.811;0;0;0;0;0;0;0;0;0;30;58;47;0;0;0;136;0;323;713;905;87;0;0;2.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.659;10.490;4.311;0;0;0;17.459;14;6.651;2.977;541;4;0;1.001;11.189;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAPA LTDA. - SICOOB CREDIEMBRAPA;2.338.666;b3S;I;2;;9;BRASILIA;DF;12/2013;30.668;76;978;2.349;6.235;5.206;146;0;14.989;169;2.964;3.230;4.222;1.799;14;0;12.397;5;151;423;1.120;522;4;0;2.225;0;0;0;0;0;0;0;0;4;21;0;0;0;0;0;25;0;0;0;0;0;0;0;0;69;105;8;0;0;0;851;1.032;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80.959.638;b3S;I;2;;9;XANXERE;SC;12/2013;30.615;0;1;98;1;0;0;0;100;1.004;4.836;8.478;1.338;258;64;0;15.978;1;31;103;232;4;0;0;371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.375;8.252;587;313;20;0;11.547;12;2.075;183;0;0;0;348;2.619;0
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918.800;b3S;I;2;;9;NOVA FRIBURGO;RJ;12/2013;30.171;0;0;0;0;0;0;0;0;86;1.727;4.083;7.986;4.259;3.239;0;21.381;11;695;1.760;2.720;416;0;0;5.603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;1.149;1.008;898;94;0;0;3.187;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO   SICOOB/SC   CREDISERRA;1.692.448;b3S;I;2;;9;URUPEMA;SC;12/2013;30.003;3;105;211;416;91;0;0;826;85;1.057;2.270;1.835;838;133;0;6.217;5;158;496;961;306;7;0;1.933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;84;10.849;2.677;1.048;193;0;14.928;17;3.274;851;818;432;339;367;6.098;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1.739.375;b3S;I;2;;9;LAGOA DA PRATA;MG;12/2013;29.945;1;5;15;29;0;0;0;51;293;2.632;5.816;7.139;126;3;0;16.008;6;124;274;410;0;0;0;815;0;0;0;0;0;0;0;0;406;5.538;773;4;0;0;0;6.722;0;0;0;0;0;0;0;0;69;5.030;460;8;0;0;782;6.349;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971.300;b3S;I;2;;9;DOIS VIZINHOS;PR;12/2013;29.844;0;0;0;0;0;0;0;0;17;1.283;1.457;1.387;207;3;0;4.353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;6;12;1.938;15.395;4.206;1.856;1.048;0;24.454;51;606;123;0;0;0;250;1.031;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25.387.655;b3S;I;2;;9;TEOFILO OTONI;MG;12/2013;29.557;0;13;83;0;0;0;0;95;107;7.818;3.475;918;15;0;0;12.332;25;453;1.091;1.571;30;0;0;3.171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;852;3.073;2.186;0;0;0;6.110;90;4.686;270;49;0;0;2.752;7.847;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51.010.858;b3S;I;2;;9;GUARULHOS;SP;12/2013;29.450;20;3.042;6.867;14.890;3.652;603;0;29.074;136;240;0;0;0;0;0;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78.157.146;b3S;I;2;;9;ROLANDIA;PR;12/2013;29.339;0;41;106;194;0;0;0;340;0;0;0;0;0;0;0;0;0;248;623;731;6;0;0;1.609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691;14.080;55;0;1;0;14.827;44;5.146;6.359;1.014;0;0;0;12.563;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10.348.181;b3S;I;2;;9;ITAPEMA;SC;12/2013;29.327;0;38;109;221;47;0;0;416;164;1.591;3.279;3.902;676;0;0;9.611;60;1.089;2.777;4.379;550;0;0;8.854;0;0;0;0;0;0;0;0;282;3.851;0;0;0;0;0;4.133;0;0;0;0;0;0;0;0;148;4.138;1.554;219;127;0;127;6.313;0
HABITASUL - CREDITO IMOBILIARIO S/A;92.859.800;n1;I;2;;31;PORTO ALEGRE;RS;12/2013;29.296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347;1.708;4.340;15.393;4.586;2.058;0;28.431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;113;302;253;121;70;0;865;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71.418.784;b3S;I;2;;9;VARGINHA;MG;12/2013;29.262;0;4;5;0;0;0;0;9;78;1.612;3.748;6.076;3.194;2.817;0;17.524;37;874;2.346;4.434;923;60;0;8.673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;872;817;713;356;281;0;3.056;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204.963;b3S;I;2;;9;SEARA;SC;12/2013;29.062;0;3;1;0;0;0;0;4;27;177;201;481;208;189;0;1.283;13;194;509;740;42;0;0;1.497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;1.503;3.585;4.153;3.172;4.648;0;17.146;135;2.009;1.961;2.630;1.104;1.231;61;9.131;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4.273.001;b3S;I;2;;9;TRES BARRAS DO PARANA;PR;12/2013;28.933;0;4;6;2;0;0;0;12;112;913;1.346;1.445;212;0;0;4.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;5;9;208;3.630;9.329;5.387;3.396;2.230;0;24.181;27;428;100;0;0;0;146;701;0
COOPERATIVA DE CRÉDITO DA MATA MINEIRA LTDA. - SICOOB CREDIMATA;1.152.097;b3S;I;2;;9;VOLTA GRANDE;MG;12/2013;28.895;3;167;381;596;74;0;0;1.221;0;9;26;87;44;0;0;166;29;161;374;698;56;0;0;1.319;0;0;0;0;0;0;0;0;9;14;0;0;0;0;0;22;95;1.226;6.450;4.812;281;0;0;12.865;180;5.627;2.927;2.501;377;104;1.587;13.302;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE HOLAMBRA - SICREDI HOLAMBRA SP;57.647.653;b3S;I;2;;9;HOLAMBRA;SP;12/2013;28.495;28;347;723;696;43;0;0;1.837;147;1.373;2.926;3.687;968;2;0;9.102;34;459;1.252;2.344;687;0;0;4.777;0;0;0;0;0;0;0;0;154;1.475;0;0;0;0;0;1.629;0;1.424;6.922;192;14;0;0;8.551;166;2.292;46;0;0;0;95;2.599;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3.750.034;b3S;I;2;;9;PORTO ALEGRE;RS;12/2013;28.284;0;0;0;0;0;0;0;0;163;1.890;5.935;10.403;4.717;2.833;0;25.941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1.886;0;0;0;0;0;1.942;0;0;0;0;0;0;0;0;10;389;0;0;0;0;2;401;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8.488.377;b3S;I;2;;9;GUARANI DAS MISSOES;RS;12/2013;28.199;0;0;0;0;0;0;0;0;308;672;1.376;1.263;183;27;0;3.828;2;54;149;472;161;0;0;837;0;0;0;0;0;0;0;0;18;2;0;0;0;0;5;25;810;3.139;6.871;3.336;2.425;4.197;0;20.778;499;860;628;556;38;1;147;2.730;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;12/2013;28.090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;2.052;6.292;14.050;5.570;15;0;28.090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49.389.307;b3S;I;2;;9;CAPIVARI;SP;12/2013;27.997;0;0;0;0;0;0;0;0;1.332;2.783;4.827;1.934;35;0;0;10.911;0;99;298;424;0;0;0;822;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;311;1.082;2.841;6.752;1.054;343;0;12.384;350;994;1.983;76;0;0;474;3.877;0
