Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3.183.937;n1;I;1;;30;MANAUS;AM;12/2013;90.039;0;0;0;0;0;0;0;0;341;2.286;3.835;2.846;687;243;0;10.238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;9;1.062;6.836;14.043;24.182;16.820;15.951;0;78.894;25;13;103;308;295;154;0;898;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA ZONA SUL - SICREDI ZONA SUL RS;90.497.256;b3S;I;2;;9;PELOTAS;RS;12/2013;89.535;3.954;7.788;15.648;13.672;484;51;0;41.596;31;1.199;2.655;3.937;516;0;0;8.338;648;7.588;11.151;101;0;0;0;19.487;62;8.468;1.098;0;0;0;0;9.628;0;0;0;0;0;0;0;0;5;531;821;1.201;666;3;85;3.312;0;0;0;0;0;0;0;0;0;3.458;3.666;50;0;0;0;7.174;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80.230.774;b3C;I;2;;9;CURITIBA;PR;12/2013;87.823;0;87.823;0;0;0;0;0;87.823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66.463.407;b3S;I;2;;9;ITAUNA;MG;12/2013;86.253;610;12.957;13.671;17.872;1.769;2;0;46.882;10;383;940;1.201;102;0;0;2.634;0;835;0;0;0;0;2.453;3.288;94;31.015;1.091;1;0;0;0;32.202;0;0;0;0;0;0;0;0;271;269;2;1;0;0;0;542;5;179;336;186;0;0;0;705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5.392.810;b3S;I;2;;9;TOLEDO;PR;12/2013;85.707;78;5.541;18.247;26.467;5.326;386;0;56.046;26;242;692;1.559;394;0;0;2.913;0;0;0;0;0;0;2.289;2.289;4;19.056;2.025;0;0;0;0;21.085;0;0;0;0;0;0;0;0;98;732;157;2.387;0;0;0;3.374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUDOESTE -SICREDI IGUAÇU PR/SC;84.974.278;b3S;I;2;;9;SAO JOAO;PR;12/2013;85.328;385;6.030;11.237;11.098;1.047;0;0;29.797;14;478;1.197;1.752;268;0;0;3.708;166;9.259;15.937;0;0;0;0;25.361;159;17.056;2.408;0;0;0;0;19.624;0;0;0;0;0;0;0;0;0;2.342;1.672;2.078;168;5;69;6.334;0;0;0;0;0;0;0;0;0;0;503;0;0;0;0;503;0;0;0;0;0;0;0;0;0
COOPERATIVA   DE   CRÉDITO   DE  LIVRE  ADMISSÃO  DE  ASSOCIADOS DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95.424.891;b3S;I;2;;9;SANTA CRUZ DO SUL;RS;12/2013;83.297;666;5.024;11.580;7.905;1.272;0;0;26.446;73;2.324;5.825;8.182;1.133;4;0;17.541;58;8.749;8.499;26;0;0;0;17.331;6;8.579;1.153;0;0;0;0;9.739;0;0;0;0;0;0;0;0;245;969;2.694;5.202;2.827;4;34;11.973;0;0;0;0;0;0;0;0;0;208;57;0;0;0;0;266;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;;9;CASCAVEL;PR;12/2013;83.058;204;6.565;26.093;11.395;2.470;48;0;46.776;42;835;1.826;3.769;687;8;0;7.167;0;0;0;0;0;0;3.773;3.773;300;19.342;2.523;9;0;0;0;22.174;0;0;0;0;0;0;0;0;29;167;20;47;18;0;0;281;0;0;0;0;0;0;0;0;0;0;2.686;200;0;0;0;2.886;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UNICRED OESTE E SERRA;1.039.011;b3S;I;2;;9;CHAPECO;SC;12/2013;81.291;56;4.463;10.670;14.897;6.379;2.977;0;39.441;17;2.430;6.786;12.567;6.887;8.284;17;36.988;0;1.260;713;0;0;0;0;1.972;0;2.526;318;0;0;0;0;2.844;0;0;0;0;0;0;0;0;9;36;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;12/2013;80.967;327;26.163;23.963;16.359;2.322;0;0;69.134;285;1.175;2.404;1.905;87;0;0;5.856;0;0;0;0;0;0;0;0;5;5.956;16;0;0;0;0;5.977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;12/2013;80.172;773;4.019;8.706;6.677;76;4;0;20.255;56;825;1.938;2.648;477;0;0;5.943;1.226;7.396;14.950;0;0;0;0;23.572;678;21.509;3.180;0;0;0;0;25.367;0;0;0;0;0;0;0;0;0;80;4.174;489;98;0;141;4.981;2;15;31;6;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR, DOS SERVIDORES PÚBLICOS FEDERAIS E DOS EMPRESÁRIOS DO ESTADO DE ALAGOAS - UNICRED ALAGOAS;41.180.092;b3S;I;2;;9;MACEIO;AL;12/2013;80.029;126;6.721;17.212;30.528;11.021;30;0;65.637;74;994;2.173;4.993;1.876;1.687;700;12.498;0;1.026;760;0;0;0;0;1.787;2;82;10;0;0;0;0;93;0;0;0;0;0;0;0;0;11;3;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61.033.106;b1;I;3;;8;SAO PAULO;SP;12/2013;78.504;747;960;3.049;6.792;7.356;1.705;0;20.610;0;0;0;0;0;0;0;0;1.947;644;0;0;0;0;0;2.592;0;0;0;0;0;0;0;0;0;11.686;1.666;0;0;0;0;13.352;341;3.298;2.692;4.620;0;0;0;10.950;0;110;0;0;0;0;0;110;0;10.652;20.239;0;0;0;0;30.891;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95.213.211;b3S;I;2;;9;ROLANTE;RS;12/2013;78.289;383;5.967;13.601;14.005;1.076;591;0;35.624;44;1.513;4.020;7.845;3.611;11;0;17.044;95;5.896;5.427;0;0;0;0;11.418;135;12.477;1.464;0;0;0;0;14.077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;122;0;1;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73.750.424;b3S;I;2;;9;CAXIAS DO SUL;RS;12/2013;77.815;89;5.677;6.203;6.162;1.654;366;0;20.151;88;4.766;12.316;23.336;10.990;1.949;0;53.445;0;487;237;0;0;0;0;724;3;3.370;79;0;0;0;0;3.452;0;0;0;0;0;0;0;0;25;10;0;0;0;0;0;34;0;1;2;4;4;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FATOR;50.122;b1;C;2;;199;SAO PAULO;SP;12/2013;77.770;185;9.430;23.568;41.637;1.601;0;0;76.421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.348;0;0;0;0;0;1.349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;12/2013;75.952;8;3.782;11.361;6.855;2.367;361;0;24.733;12;55;168;313;38;18;0;603;0;51;1.364;0;0;0;0;1.415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.005;0;0;0;0;1.005;28;5.300;10.117;13.711;639;8;0;29.803;0;4.455;10.977;2.960;0;0;0;18.392;0;0;0;0;0;0;0;0;0
BANCO CEDULA S.A.;33.132.044;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2013;75.480;4.360;17.689;22.058;17.994;0;0;0;62.101;2.984;1.492;2.984;0;0;0;0;7.460;0;4.943;0;975;0;0;0;5.918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4.247.370;b3S;I;2;;9;CONCORDIA;SC;12/2013;74.947;75;11.060;21.520;11.389;850;0;0;44.894;10;1.164;3.082;5.224;651;0;0;10.130;0;0;0;0;0;0;1.922;1.922;33;17.233;632;4;0;0;0;17.902;0;0;0;0;0;0;0;0;3;96;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;12/2013;74.848;480;9.229;24.092;6.450;234;0;0;40.485;20;867;1.970;3.320;505;0;0;6.681;0;0;0;0;0;0;3.215;3.215;205;21.836;1.761;0;0;0;0;23.802;0;0;0;0;0;0;0;0;63;188;44;33;3;0;0;330;0;0;0;0;0;0;0;0;0;0;116;155;64;0;0;335;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87.795.639;b3S;I;2;;9;MARAU;RS;12/2013;74.381;227;3.798;8.913;9.386;755;43;0;23.123;15;1.783;4.489;7.670;2.161;0;0;16.118;299;6.287;10.079;30;0;0;0;16.695;1.354;7.695;569;0;0;0;0;9.618;0;0;0;0;0;0;0;0;0;375;3.108;1.630;839;0;88;6.040;0;6;13;6;0;0;0;25;338;1.175;1.214;33;0;0;0;2.761;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;12/2013;74.059;207;9.183;20.120;12.321;682;91;0;42.604;11;341;928;1.531;290;0;0;3.101;258;5.321;7.467;0;0;348;0;13.394;101;5.802;890;0;0;0;0;6.794;0;0;0;0;0;0;0;0;0;1.171;3.447;369;72;0;70;5.130;0;0;0;0;0;0;0;0;0;2.339;679;18;0;0;0;3.036;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5.940.203;n1;I;1;;30;RIO DE JANEIRO;RJ;12/2013;73.944;0;0;0;0;0;0;0;0;1.620;1.538;6.118;12.815;7.107;3.221;0;32.418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443;2.701;8.003;20.051;5.904;4.424;0;41.526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11.565.109;b3S;I;2;;9;TRES COROAS;RS;12/2013;73.822;379;4.301;12.303;17.802;1.127;0;0;35.912;3;389;1.038;1.824;182;0;0;3.435;0;0;0;0;0;0;2.952;2.952;597;28.736;1.636;17;0;0;0;30.986;0;0;0;0;0;0;0;0;4;84;258;156;36;0;0;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5.463.212;b3C;I;2;;9;BLUMENAU;SC;12/2013;73.711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.950;69.762;0;0;0;0;73.711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DE GOIAS S/A;3.918.382;n1;I;1;;30;GOIANIA;GO;12/2013;72.568;1.609;7.093;16.644;13.018;194;42;0;38.600;407;1.413;4.322;8.504;2.845;67;0;17.558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;447;1.675;5.099;4.044;5.088;0;16.411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRAIARAS - SICREDI IBIRAIARAS - RS;89.990.501;b3S;I;2;;9;IBIRAIARAS;RS;12/2013;72.429;203;6.616;12.307;10.698;2.314;1.059;0;33.198;11;605;1.381;2.534;682;366;0;5.579;67;8.884;11.128;0;0;0;0;20.079;10;7.625;714;0;0;0;0;8.349;0;0;0;0;0;0;0;0;0;722;3.441;392;17;0;88;4.660;0;0;0;0;0;0;0;0;0;156;409;0;0;0;0;565;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89.049.738;b3S;I;2;;9;TRES DE MAIO;RS;12/2013;71.733;112;2.401;5.719;6.484;945;151;0;15.813;10;967;2.671;4.911;1.013;14;0;9.587;77;8.073;14.945;0;0;0;0;23.095;27;14.614;2.119;0;0;0;0;16.760;0;0;0;0;0;0;0;0;5;569;2.895;1.519;632;3;25;5.648;9;153;329;197;0;0;0;687;0;83;57;3;0;0;0;143;0;0;0;0;0;0;0;0;0
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70.241.658;b3S;I;2;;9;RECIFE;PE;12/2013;69.666;6;8.243;19.234;31.409;7.808;0;0;66.700;0;159;410;508;41;0;0;1.118;0;951;853;0;0;0;0;1.804;0;26;1;0;0;0;0;27;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA   SICOOB/SC CREDIJA;85.291.086;b3S;I;2;;9;JACINTO MACHADO;SC;12/2013;68.449;34;1.654;3.979;3.999;561;94;0;10.322;37;2.956;7.831;12.201;2.517;438;0;25.979;0;0;0;0;0;0;1.291;1.291;53;22.590;1.395;0;0;0;0;24.039;0;0;0;0;0;0;0;0;77;110;119;169;59;4;0;538;0;0;0;0;0;0;0;0;0;1.181;5.098;0;0;0;0;6.279;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DE MATO GROSSO - SICREDI SUL MT;26.549.311;b3S;I;2;;9;RONDONOPOLIS;MT;12/2013;67.898;112;5.376;7.326;7.737;204;0;0;20.754;22;836;2.090;3.640;759;0;0;7.347;212;7.809;20.595;593;0;0;0;29.210;47;4.791;318;0;0;0;0;5.156;0;0;0;0;0;0;0;0;0;0;3.216;0;0;0;81;3.297;0;0;0;0;0;0;0;0;0;0;2.134;0;0;0;0;2.134;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DA REGIÃO SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75.847;b3S;I;2;;9;CRICIUMA;SC;12/2013;67.897;140;4.703;10.322;13.738;5.177;3.588;0;37.667;39;2.157;5.610;8.942;3.625;2.758;0;23.131;0;1.457;512;0;0;0;0;1.969;0;4.836;203;0;0;0;0;5.040;0;0;0;0;0;0;0;0;33;57;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OURINVEST;51.901;b2;C;2;;198;SAO PAULO;SP;12/2013;66.938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.387;63.659;869;22;0;0;0;66.938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;12/2013;66.858;366;3.619;7.182;8.551;1.419;263;0;21.400;10;970;2.587;4.075;986;438;0;9.067;735;5.769;14.993;2;0;0;0;21.500;51;11.115;973;0;0;0;0;12.139;0;0;0;0;0;0;0;0;3;29;456;167;16;0;88;760;0;0;0;0;0;0;0;0;0;591;1.372;28;0;0;0;1.991;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARQUE DAS ARAUCÁRIAS PR/SC - SICREDI PARQUE DAS ARAUCÁRIAS PR/SC;82.065.285;b3S;I;2;;9;MARIOPOLIS;PR;12/2013;66.698;390;3.286;7.574;8.505;1.322;261;0;21.338;47;509;1.280;1.931;291;4;0;4.062;592;11.264;15.083;36;10;0;0;26.986;200;10.385;848;1;0;0;0;11.434;0;0;0;0;0;0;0;0;0;0;206;0;0;0;73;279;0;0;0;0;0;0;0;0;0;549;2.050;0;0;0;0;2.599;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81.367.880;b3S;I;2;;9;TURVO;SC;12/2013;66.678;300;3.787;14.322;7.705;67;3;0;26.185;37;2.040;4.749;8.902;3.638;192;0;19.559;21;19;39;5;0;0;2.059;2.145;9;14.496;1.381;0;0;0;0;15.886;0;0;0;0;0;0;0;0;64;226;149;50;2;0;0;491;0;0;0;0;0;0;0;0;0;1.013;1.290;56;53;1;0;2.414;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309.024;b3C;I;2;;9;BELO HORIZONTE;MG;12/2013;66.611;0;19.669;28.742;17.941;0;0;0;66.352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;164;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968.602;b3S;I;2;;9;GOIANESIA;GO;12/2013;66.405;331;856;9.194;51.269;960;0;0;62.611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;949;120;0;0;0;0;1.069;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;313;2.382;0;0;0;0;2.695;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6.174.009;b3S;I;2;;9;APUCARANA;PR;12/2013;66.259;452;6.158;16.569;9.717;1.449;5;0;34.351;12;416;1.135;1.314;51;0;0;2.927;0;0;0;0;0;0;2.914;2.914;452;23.582;626;1;0;0;0;24.661;0;0;0;0;0;0;0;0;149;279;664;308;7;0;0;1.407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10.348.181;b3S;I;2;;9;ITAPEMA;SC;12/2013;64.450;391;3.439;6.766;8.190;1.318;1;0;20.105;26;977;2.487;4.107;849;0;0;8.446;215;10.888;5.844;0;0;0;0;16.948;491;16.094;1.829;0;0;0;0;18.415;0;0;0;0;0;0;0;0;0;22;62;171;76;0;206;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2.282.709;b3S;I;2;;9;ANAPOLIS;GO;12/2013;63.314;190;1.975;5.098;6.966;3.425;3.021;0;20.674;8;855;2.217;3.902;942;354;0;8.278;0;4.034;17.062;56;0;0;0;21.152;161;7.149;877;0;0;0;0;8.188;0;0;0;0;0;0;0;0;202;2.013;529;1.153;862;263;0;5.022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1.644.264;b3S;I;2;;9;JOAO MONLEVADE;MG;12/2013;60.715;190;10.835;10.741;10.726;2.208;50;0;34.749;293;1.443;3.733;4.337;632;57;0;10.494;0;0;0;0;0;0;2.733;2.733;46;8.866;344;0;0;0;0;9.257;0;0;0;0;0;0;0;0;257;544;725;742;411;0;0;2.678;12;118;295;378;0;0;0;803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1.736.516;b3S;I;2;;9;DIVINOPOLIS;MG;12/2013;59.652;200;14.298;13.263;9.917;1.601;0;0;39.278;7;259;665;1.007;51;0;0;1.989;0;0;90;0;0;0;1.697;1.787;230;14.976;812;0;0;0;0;16.018;0;0;0;0;0;0;0;0;110;73;11;38;172;0;0;404;15;51;78;32;0;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81.016.131;b3S;I;2;;9;VIDEIRA;SC;12/2013;59.203;155;2.490;10.353;5.614;1.531;870;0;21.013;21;2.259;7.418;8.874;3.666;1.407;0;23.645;0;0;0;0;0;0;3.532;3.532;10;7.809;470;2;0;0;0;8.291;0;0;0;0;0;0;0;0;10;82;0;0;0;165;0;256;0;0;0;0;0;0;0;0;0;852;1.614;0;0;0;0;2.466;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU   SICOOB   PINHALZINHO/SC.;81.014.060;b3S;I;2;;9;PINHALZINHO;SC;12/2013;59.162;19;1.249;3.317;8.768;2.513;16;0;15.882;36;2.018;6.151;11.443;3.592;351;0;23.591;0;0;0;0;0;0;986;986;53;9.163;990;6;0;0;0;10.211;0;0;0;0;0;0;0;0;14;105;2.028;613;55;0;0;2.815;0;0;0;0;0;0;0;0;0;39;5.457;181;0;0;0;5.678;0;0;0;0;0;0;0;0;0
