Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;12/2023;893.688.815;919.494;5.834.057;14.809.870;27.626.749;24.177.818;29.851.293;6;103.219.288;162.065;1.954.380;3.869.738;3.826.354;757.520;4.303;0;10.574.360;1.535;9.280;22.635;40.921;15.414;146;0;89.931;1.713.173;19.051.941;51.658.518;121.085.241;100.153.304;292.773.750;121.852.207;708.288.134;2.103.360;9.228.657;3.165.031;242.125;48.794;47.427;0;14.835.392;726.200;3.487.433;13.669.511;11.670.230;9.113.460;6.638.046;0;45.304.882;1.417.250;3.600.611;1.963.711;1.772.283;1.090.085;1.524.254;8.634;11.376.829;0
COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2023;216.217;333;2.954;8.135;15.134;5.944;2.807;0;35.306;3.179;11.428;26.943;35.725;10.713;4.187;0;92.175;276;2.577;6.989;13.010;3.136;17;0;26.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;3.487;7.867;17.640;7.461;6.058;0;42.615;8.373;7.066;1.961;1.383;947;387;0;20.116;0
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21.866.694;b3S;I;2;S5;9;MONTES CLAROS;MG;12/2023;216.086;5;281;805;1.575;747;0;0;3.413;2.870;19.718;39.522;41.752;6.751;203;0;110.816;73;1.282;3.399;5.819;1.330;19;0;11.922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;2.986;28.484;36.420;3.440;2.228;0;73.920;4.152;10.939;828;89;6;0;0;16.014;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1.739.375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;12/2023;214.462;4;59;174;191;9;0;0;437;1.473;13.231;31.642;46.101;7.532;390;0;100.369;21;638;1.752;3.407;727;0;0;6.545;0;0;0;0;0;0;0;0;676;15.752;4.410;80;0;0;0;20.917;217;2.563;17.815;23.380;8.545;8.739;0;61.259;1.240;20.860;2.656;163;14;0;3;24.935;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67.960.229;b3S;I;2;S4;9;DESCALVADO;SP;12/2023;214.081;0;73;182;544;137;0;0;936;988;8.571;11.477;14.245;1.675;31;0;36.986;237;1.547;4.219;7.321;617;2;0;13.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.929;14.172;74.360;43.989;6.069;0;0;140.519;2.037;14.235;4.865;312;251;0;0;21.699;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5.888.589;b3S;I;2;S5;9;CURITIBA;PR;12/2023;213.268;213;4.695;11.581;25.636;17.348;3.978;0;63.452;1.765;10.533;27.213;33.633;12.940;2.027;0;88.110;34;386;983;1.481;219;78;0;3.181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;3.813;32.019;10.821;3.615;426;0;51.019;3.668;2.572;1.136;111;18;0;0;7.506;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA. - SICOOB CERRADO;5.222.094;b3S;I;2;S5;9;PIRACANJUBA;GO;12/2023;212.048;0;105;254;313;39;0;0;711;615;4.994;10.320;12.230;3.962;0;0;32.121;49;504;990;2.148;657;1;0;4.349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.815;14.328;93.955;46.239;6.958;315;0;166.610;519;5.689;1.173;670;207;0;0;8.257;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA. -;2.000.895;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2023;211.960;85;9.682;20.768;56.355;55.539;67.088;0;209.518;25;605;990;309;4;0;0;1.933;0;20;48;106;57;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;1;0;0;0;0;278;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4.484.490;b3S;I;2;S4;9;BIRIGUI;SP;12/2023;211.196;246;2.644;7.679;16.001;13.253;13.370;33;53.225;280;4.321;10.291;9.709;1.687;148;0;26.437;14;768;2.124;3.521;991;8;0;7.426;0;0;0;0;0;0;0;0;1.773;23.481;8.875;129;0;0;0;34.258;0;1.205;7.393;8.483;1.049;136;0;18.266;1.378;17.836;17.493;21.280;9.249;4.346;0;71.583;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41.805.003;b3S;I;2;S5;9;PIUMHI;MG;12/2023;204.820;8;157;362;394;37;0;0;958;1.522;6.465;20.973;26.840;10.070;732;0;66.603;21;539;1.324;2.561;735;1;0;5.180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.031;18.568;76.049;26.518;2.050;184;0;125.399;1.128;4.300;1.250;2;0;0;0;6.680;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411.939;n1;I;2;S5;14;JUNDIAI;SP;12/2023;204.500;533;2.064;4.071;1.850;24;0;0;8.542;4.717;10.386;15.986;11.241;877;0;0;43.208;5.983;22.930;51.639;65.223;6.951;1;0;152.726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;11;1;0;0;23;0
COOPERATIVA DE CRÉDITO EVOLUA;10.311.218;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;12/2023;202.267;23;391;1.063;1.677;318;4;0;3.477;3.318;14.265;33.359;39.520;8.133;1.336;0;99.931;191;1.530;3.837;5.357;1.165;12;0;12.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.263;10.095;18.397;23.037;14.249;16.727;0;86.767;0
SWAP MEIOS DE PAGAMENTOS INSTITUICAO DE PAGAMENTO S.A.;31.680.151;n4;I;2;;41;SAO PAULO;SP;12/2023;201.348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201.348;0;0;0;0;0;201.348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71.154.876;b3S;I;2;S5;9;JOAO PINHEIRO;MG;12/2023;200.783;0;0;0;0;0;0;0;0;2.481;14.770;27.577;31.433;5.476;258;0;81.995;201;1.392;3.747;9.227;4.404;15;0;18.987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.679;8.702;42.883;33.216;4.308;0;0;90.787;1.638;6.891;484;0;0;0;0;9.014;0
COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38.588.174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;12/2023;196.226;5;277;789;468;91;7;0;1.637;786;7.491;18.623;22.441;3.410;474;0;53.225;63;1.085;2.694;4.215;676;3;0;8.735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;478;6.246;31.872;49.620;22.341;13.974;0;124.530;1.759;3.389;1.963;289;327;371;0;8.099;0
COOPERATIVA DE CRÉDITO MONTECREDI LTDA. - SICOOB MONTECREDI;71.392.047;b3S;I;2;S5;9;MONTE CARMELO;MG;12/2023;195.869;0;64;168;465;135;0;0;832;1.285;3.624;16.389;14.076;3.158;1.779;0;40.312;5;708;2.931;4.800;954;104;0;9.500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;870;2.761;87.764;32.383;7.657;6.195;0;137.631;847;5.305;1.350;91;0;0;0;7.594;0
COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE;9.403.026;b3S;I;2;S5;9;GRAJAU;MA;12/2023;195.739;260;917;2.697;3.838;711;0;0;8.422;242;3.127;8.709;10.428;146;0;0;22.651;227;976;2.689;3.185;911;0;0;7.987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;5.767;44.854;74.648;13.212;429;0;139.081;2.548;14.006;1.043;0;0;0;0;17.598;0
MOVA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;33.959.738;n1;I;2;S5;44;SAO PAULO;SP;12/2023;190.712;0;80;149;3;0;0;0;232;25.210;34.523;28.316;26.523;6.848;39.355;0;160.775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;3.790;7.185;15.617;3.006;0;0;29.704;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9.033.698;b3S;I;2;S5;9;RIO VERDE;GO;12/2023;189.011;3;16;55;99;5;0;0;177;612;3.802;18.909;22.223;5.910;7.192;0;58.647;207;757;3.450;3.821;1.362;0;0;9.597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.093;63.392;15.008;2.886;1.027;0;116.406;859;2.406;735;183;0;0;0;4.183;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7.122.321;b3S;I;2;S5;9;PATO BRANCO;PR;12/2023;188.315;27;471;1.138;1.958;783;78;0;4.455;1.429;9.006;28.464;27.319;8.261;6.544;0;81.022;3;130;347;755;151;0;0;1.386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452;16.924;45.996;13.619;5.449;4.410;0;86.849;2.642;6.710;4.434;329;342;147;0;14.604;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSFORMAÇÃO - CRESOL TRANSFORMAÇÃO;4.261.151;b3S;I;2;S5;9;DONA EMMA;SC;12/2023;187.185;0;1;3;3;1;0;0;8;303;4.979;14.039;20.749;8.949;2.662;0;51.681;90;1.011;2.731;6.913;3.465;30;0;14.240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;7.964;47.351;18.216;14.065;11.199;0;99.050;353;2.277;4.521;8.308;4.291;2.451;5;22.206;0
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62.673.470;b3S;I;2;S4;9;SAO PAULO;SP;12/2023;187.088;863;10.296;25.754;62.859;48.820;24.368;0;172.959;853;2.097;3.762;4.169;336;22;0;11.239;5;21;54;51;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;12;0;0;0;20;1.464;1.268;7;0;0;0;0;2.739;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INTERAÇÃO;8.055.016;b3S;I;2;S5;9;XAVANTINA;SC;12/2023;186.872;0;6;21;50;29;50;0;156;290;3.443;7.541;16.406;8.333;3.897;0;39.910;25;491;1.299;2.508;1.024;201;0;5.549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437;12.174;50.978;23.738;19.378;23.354;0;130.058;325;2.778;2.676;3.630;1.138;636;15;11.199;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NASCENTE - CRESOL NASCENTE;5.494.591;b3S;I;2;S5;9;ALFREDO WAGNER;SC;12/2023;186.558;0;59;175;420;189;1;0;845;196;4.915;17.121;16.471;8.236;1.738;0;48.676;49;358;940;2.270;1.009;10;0;4.636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;28.341;52.938;7.192;5.718;3.132;0;97.416;779;4.877;12.201;8.408;3.826;4.885;8;34.985;0
SOFISA;31.873;b1;C;2;S3;199;SAO PAULO;SP;12/2023;186.196;0;0;0;0;0;0;0;0;1.114;7.565;14.122;7.669;2.442;357;310;33.581;0;0;0;0;0;0;0;0;0;56;123;399;413;1.212;136;2.338;9.565;60.224;33.385;768;0;0;0;103.941;0;0;0;0;0;0;0;0;814;1.993;7.172;10.806;5.754;14.443;5.354;46.336;0
COOPERATIVA DE CREDITO COOPLIVRE;49.389.307;b3S;I;2;S5;9;CAPIVARI;SP;12/2023;186.142;5;71;212;457;133;32;0;909;1.926;4.367;17.501;16.468;3.974;123;0;44.358;35;883;2.353;5.009;881;3;0;9.166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;3.426;50.320;34.099;14.849;12.005;0;114.760;2.545;9.819;1.650;1.323;723;888;0;16.949;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO ACRE LTDA.;1.608.685;b3S;I;2;S5;9;RIO BRANCO;AC;12/2023;185.721;49;1.897;4.721;10.794;7.954;6.195;0;31.610;530;4.497;11.510;15.637;5.948;853;15;38.990;47;633;1.776;3.330;514;0;0;6.299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514;4.746;53.325;38.882;192;133;0;97.792;1.081;9.049;893;7;0;0;0;11.030;0
SICOOB CREDIGOIÁS COOPERATIVA DE CRÉDITO LTDA.;37.255.049;b3S;I;2;S5;9;GOIANIA;GO;12/2023;185.585;0;0;0;0;0;0;0;0;522;9.127;14.166;5.114;943;95;0;29.967;1;155;428;919;326;1;0;1.831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.858;67.837;51.666;10.416;1.299;0;151.075;249;2.373;90;0;0;0;0;2.711;0
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1.664.968;b3S;I;2;S5;9;PORTO VELHO;RO;12/2023;185.147;0;0;0;0;0;0;0;0;2.811;5.269;39.911;18.946;6.371;1.372;0;74.680;44;166;367;1.024;471;0;0;2.073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.356;15.096;24.024;45.996;6.073;0;0;96.545;3.504;5.877;1.328;753;387;1;0;11.850;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA MEIO OESTE - CRESOL MEIO OESTE;7.946.451;b3S;I;2;S5;9;TANGARA;SC;12/2023;184.985;0;24;45;63;29;13;0;173;363;4.071;9.212;15.910;8.492;5.395;0;43.443;187;942;2.421;4.858;1.685;7;0;10.101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;13.566;63.632;10.901;6.202;7.203;0;101.720;849;3.846;10.368;6.583;2.498;5.385;21;29.548;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.760.553;n1;C;2;S4;14;DOURADINA;PR;12/2023;183.668;890;6.808;14.455;10.528;2.119;550;0;35.350;15.479;54.448;68.355;4.584;0;0;0;142.865;6;62;156;273;62;0;0;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1.259;2.271;1.341;0;0;0;4.894;0
BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;20.443.996;n1;I;2;S5;14;CERRO LARGO;RS;12/2023;182.769;14;901;1.605;757;1;0;0;3.277;15.728;51.345;51.202;3.747;145;0;0;122.166;4;37;73;42;0;0;0;156;0;0;0;0;0;0;0;0;15.721;30.955;10.337;157;0;0;0;57.170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21.670.187;b3S;I;2;S5;9;BOM DESPACHO;MG;12/2023;182.223;7;56;113;109;3;0;0;289;1.277;15.063;37.814;46.440;4.896;657;0;106.147;50;1.553;3.976;5.804;585;0;0;11.968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311;5.786;28.924;12.393;1.698;2.144;0;51.256;1.592;8.739;2.231;0;0;0;0;12.562;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2.232.383;b3S;I;2;S5;9;CLAUDIO;MG;12/2023;181.738;20;455;1.126;1.595;630;108;0;3.934;2.836;10.587;27.245;34.255;16.839;10.372;0;102.133;10;1.054;2.751;5.486;1.698;124;0;11.122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.039;20.583;11.497;1.777;2.954;0;39.850;2.384;15.457;4.734;1.264;840;19;0;24.698;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73.422.792;b3S;I;2;S5;9;RUBIATABA;GO;12/2023;181.683;0;6;15;6;0;0;0;26;1.426;5.412;19.776;26.689;3.645;2;0;56.951;365;2.193;5.182;9.690;2.912;17;0;20.358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.555;6.691;29.899;44.199;2.460;0;0;84.804;2.608;15.581;1.198;154;3;0;0;19.544;0
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64.237.530;b3S;I;2;S5;9;ITAUNA;MG;12/2023;180.197;0;81;188;231;29;0;0;530;1.298;10.639;24.054;28.358;10.186;1.631;0;76.167;7;707;1.662;2.097;415;0;0;4.888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403;8.868;36.491;28.615;8.896;6.581;0;89.855;903;6.567;1.052;236;0;0;0;8.757;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL MAIS;5.269.976;b3S;I;2;S5;9;FORMOSA DO SUL;SC;12/2023;179.767;2;64;193;208;122;72;0;662;1.217;4.637;10.735;19.270;8.010;3.503;0;47.371;180;550;1.499;2.923;794;67;0;6.013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;890;17.327;43.291;21.059;15.246;12.627;0;110.440;1.203;2.314;3.276;6.861;1.560;16;51;15.281;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4.388.688;b3S;I;2;S5;9;GOIANIA;GO;12/2023;177.763;0;9;22;60;34;0;0;125;866;3.827;8.067;9.698;2.612;535;0;25.606;15;356;783;496;29;0;214;1.894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.082;88.554;31.602;736;0;3.801;127.775;2.689;3.536;5.009;7.310;1.008;2.799;14;22.365;0
COOPERATIVA DE CRÉDITO SACRAMENTO LTDA - SICOOB SACRAMENTO;71.154.256;b3S;I;2;S5;9;SACRAMENTO;MG;12/2023;177.618;0;23;123;390;404;235;0;1.175;688;4.220;14.803;13.822;3.425;238;0;37.197;138;1.209;3.194;6.771;1.626;3;0;12.941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;8.540;53.359;27.455;11.428;10.169;0;111.102;2.027;2.543;2.171;3.136;2.855;2.471;0;15.203;0
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4.355.489;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2023;176.795;93;7.785;21.043;45.295;28.828;25.554;61;128.659;95;1.810;4.291;6.487;2.411;884;0;15.977;2;826;2.154;3.195;658;0;0;6.835;0;311;799;1.908;1.473;3.064;259;7.815;89;12.511;3.947;30;0;0;0;16.577;0;0;0;0;0;0;0;0;6;271;176;148;118;214;0;933;0
CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;37.122.487;n1;I;2;S4;14;SAO JOSE;SC;12/2023;171.983;0;0;0;0;0;0;0;0;9.681;14.550;10.022;212;0;0;0;34.465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.944;33.668;11.525;380;0;0;0;137.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69.346.856;b3S;I;2;S5;9;FRANCA;SP;12/2023;171.310;19;525;1.058;1.465;234;0;0;3.301;785;6.585;31.443;40.983;16.801;1.338;0;97.935;19;1.067;3.008;5.904;1.446;9;0;11.453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;940;620;23.724;18.689;6.416;716;0;51.104;673;4.414;508;966;489;433;30;7.515;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53.935.029;b3S;I;2;S4;9;ORLANDIA;SP;12/2023;171.056;0;29;83;112;6;0;0;231;8.944;6.795;22.986;23.873;760;1;0;63.359;2;178;379;482;126;0;0;1.167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.619;13.099;53.332;27.331;3.949;407;0;102.737;668;1.587;1.152;115;39;0;0;3.562;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25.606.237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;12/2023;169.729;6;423;1.091;1.603;506;4;0;3.632;509;11.538;21.065;26.880;4.672;145;0;64.810;41;1.149;3.108;6.533;2.290;11;0;13.132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;4.756;28.321;34.961;3.763;1.246;0;73.064;1.359;7.513;1.759;1.147;1.062;2.250;0;15.090;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26.960.328;b3S;I;2;S5;9;PARAISO DO NORTE DO TOCANTINS;TO;12/2023;168.935;20;775;1.941;1.603;576;1;0;4.915;1.042;9.350;19.029;19.640;4.312;791;0;54.164;421;3.225;8.061;14.836;4.228;4;0;30.775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.438;10.084;20.209;29.001;1.723;0;0;63.456;2.000;9.480;1.222;952;1.107;862;0;15.624;0
BARRACRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1.439.107;b3S;I;2;S5;9;BARRA BONITA;SP;12/2023;168.776;423;5.715;15.413;7.209;176;1;0;28.937;319;11.244;39.760;42.215;4.588;271;0;98.396;36;1.887;8.683;21.364;9.416;40;0;41.427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;9;2;0;0;0;17;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5.979.692;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2023;168.508;43;1.059;2.910;5.333;2.636;1.642;0;13.622;1.362;13.045;30.989;38.157;6.807;2.162;0;92.521;58;1.711;4.602;8.062;1.214;2;0;15.649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.183;4.917;12.621;13.652;6.923;6.418;0;46.715;0
COOPERATIVA DE CRÉDITO SICOOB EXTREMO SUL LTDA.;2.447.120;b3S;I;2;S5;9;TEIXEIRA DE FREITAS;BA;12/2023;166.704;96;1.026;2.547;3.413;1.185;748;0;9.014;248;4.905;10.653;12.418;3.762;685;0;32.671;46;1.914;5.154;10.536;4.028;0;0;21.678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467;6.323;52.506;34.051;2.777;2.487;0;98.610;1.298;1.799;1.618;17;0;0;0;4.731;0
UP.P SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;35.977.097;n1;I;2;S5;44;SAO PAULO;SP;12/2023;165.457;1;0;0;0;0;0;0;2;2.076;16.195;40.263;62.599;24.903;18.282;0;164.318;342;64;132;41;0;0;0;579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;98;144;41;0;0;0;558;0
SICOOB CRESSEM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE;54.190.525;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;12/2023;165.132;625;11.533;27.748;59.497;34.339;14.723;0;148.466;672;1.261;3.067;5.126;1.106;222;0;11.454;42;125;314;478;34;0;0;992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;209;198;179;0;614;1.619;1.450;536;0;0;0;0;3.605;0
SEM PARAR SOCIEDADE DE CRÉDITO DIRETO S.A.;45.879.000;n1;I;2;S5;43;SAO PAULO;SP;12/2023;165.039;0;0;0;0;0;0;0;0;145.987;19.052;0;0;0;0;0;165.039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL EVOLUÇÃO;2.844.024;b3S;I;2;S5;9;DIONISIO CERQUEIRA;SC;12/2023;161.952;0;34;124;271;195;123;0;747;458;3.497;9.405;15.771;7.128;4.671;0;40.930;96;602;1.677;3.701;1.227;51;0;7.354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;487;8.377;52.730;12.189;9.335;6.315;0;89.433;512;1.602;5.883;11.147;2.231;2.080;32;23.488;0
