Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6.332.931;b3S;I;2;;9;RIO VERDE;GO;09/2013;41.280;1;23;47;53;5;0;0;129;459;2.729;6.682;2.456;115;0;0;12.441;43;344;986;1.077;20;0;0;2.469;0;0;0;0;0;0;0;0;217;1.496;0;0;0;0;0;1.713;450;2.073;12.936;1.011;0;0;0;16.471;398;5.289;2.195;71;24;0;80;8.057;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2.057.584;b3S;I;2;;9;PINTADAS;BA;09/2013;41.223;14;301;712;1.627;191;0;0;2.844;582;3.093;4.750;5.212;829;36;0;14.503;37;630;1.546;2.692;449;3;0;5.357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;476;1.790;819;2.266;0;0;5.386;422;4.838;2.715;3.392;98;11;1.656;13.133;0
COOPERATIVA DE CRÉDITO RURAL DO LITORAL VALE DO ITAJAÍ E NORTE CATARINENSE - CREDIALVES;4.430.100;b3S;I;2;;9;LUIZ ALVES;SC;09/2013;41.151;0;0;0;0;0;0;0;0;4.527;1.954;4.064;4.053;1.314;326;1;16.238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.237;1.054;3.782;6.514;4.604;4.564;0;23.755;1.136;22;0;0;0;0;0;1.158;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70.038.237;b3S;I;2;;9;NATAL;RN;09/2013;41.048;0;0;0;0;0;0;0;0;222;3.399;6.948;7.504;2.308;3.736;5;24.122;62;2.071;5.233;5.993;974;2;0;14.336;0;0;0;0;0;0;0;0;42;328;0;0;0;0;0;370;0;0;0;0;0;0;0;0;99;1.676;435;10;0;0;0;2.219;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CRUZ MACHADO - CRESOL CRUZ MACHADO;5.277.312;b3S;I;2;;9;CRUZ MACHADO;PR;09/2013;40.879;0;0;0;0;0;0;0;0;355;979;2.128;1.985;448;8;0;5.903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;19;29;5;0;0;0;75;347;2.471;12.867;6.478;4.900;7.128;0;34.192;76;418;6;0;0;0;209;709;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4.355.489;b3S;I;2;;9;FLORIANOPOLIS;SC;09/2013;40.755;0;1.240;3.212;6.228;3.514;2.453;0;16.647;0;1.014;2.685;5.525;3.312;4.104;2;16.642;0;772;2.119;3.417;856;5;0;7.170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;118;0;0;0;0;296;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8.297.831;b3S;I;2;;9;BOTUVERA;SC;09/2013;40.677;0;0;0;0;0;0;0;0;567;2.501;5.367;5.906;1.439;436;0;16.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;13;17;4;0;0;0;76;224;2.054;3.423;5.820;4.147;5.061;0;20.728;640;2.651;67;0;0;0;298;3.656;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8.723.661;b3S;I;2;;9;REDENCAO;PA;09/2013;40.438;0;32;79;119;20;0;0;249;1.730;2.978;8.691;5.504;7;0;0;18.910;43;833;2.267;2.924;290;0;0;6.356;0;0;0;0;0;0;0;0;186;805;0;0;0;0;0;990;269;643;7.553;0;0;0;0;8.466;348;3.286;1.693;10;0;0;130;5.466;0
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26.178.111;b3S;I;2;;9;LAGOA DA PRATA;MG;09/2013;40.339;0;10;24;19;0;0;0;53;3;523;1.345;1.416;2;0;0;3.290;2;38;100;83;0;0;0;223;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;11;0;509;7.459;6.107;0;0;0;14.074;216;11.224;6.250;4.331;19;0;649;22.688;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2.698.001;b3S;I;2;;9;FRANCISCO BELTRAO;PR;09/2013;39.947;0;0;0;0;0;0;0;0;147;1.787;2.411;2.256;483;1;0;7.085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;18;8;12;0;0;0;54;373;4.131;13.077;5.199;4.220;4.813;0;31.812;19;654;66;0;0;0;257;996;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7.512.780;b3S;I;2;;9;AGUAS MORNAS;SC;09/2013;39.828;0;0;0;0;0;0;0;0;847;2.175;5.210;4.930;697;54;0;13.912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;19;203;2.541;6.646;6.332;4.410;4.613;0;24.745;189;738;6;0;0;0;220;1.152;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26.960.328;b3S;I;2;;9;PARAISO DO NORTE DO TOCANTINS;TO;09/2013;38.883;0;57;114;359;47;0;0;577;388;12.143;3.778;3.190;675;11;0;20.185;11;195;508;1.013;215;0;0;1.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2.451;820;6.361;0;0;0;9.646;150;3.261;831;1.394;34;0;864;6.533;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89.280.960;b3S;I;2;;9;CAXIAS DO SUL;RS;09/2013;38.644;47;5.283;11.645;18.446;2.671;0;0;38.092;58;83;204;201;6;0;0;552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3.412.878;b3S;I;2;;9;ITURAMA;MG;09/2013;38.165;0;3;7;4;0;0;0;14;817;1.389;1.980;6.424;3.110;2.090;0;15.810;118;297;695;1.027;110;0;0;2.247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.169;5.264;6.374;2.444;13;3;0;15.268;146;2.750;99;0;0;0;1.831;4.827;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6.031.727;b3S;I;2;;9;SANTO CRISTO;RS;09/2013;38.062;0;1;3;3;0;0;0;7;301;1.560;4.131;3.027;258;36;0;9.312;3;29;78;212;46;0;0;367;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;4;341;2.213;7.240;4.499;3.870;5.484;0;23.648;116;1.341;1.962;868;159;58;219;4.724;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2013;38.038;171;32;3;1;0;0;0;206;0;0;2.415;2.358;0;0;0;4.773;0;0;0;0;0;0;0;0;520;2.492;5.592;11.420;6.066;4.965;0;31.055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;626;1.158;0;0;0;2.004;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912.488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;09/2013;37.973;1;129;338;677;163;0;0;1.307;41;400;673;488;128;6;0;1.736;16;384;1.053;2.002;182;0;0;3.637;0;0;0;0;0;0;0;0;6;23;2;0;0;0;0;31;862;7.026;12.078;5.463;2.279;187;0;27.894;60;1.636;570;345;33;47;677;3.368;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25.420.696;b3S;I;2;;9;ABAETE;MG;09/2013;37.888;0;3;28;54;26;0;0;111;106;2.484;7.064;9.337;1.440;2;0;20.432;0;163;366;688;87;0;0;1.304;0;0;0;0;0;0;0;0;46;92;161;1;0;0;0;299;0;1.773;1.993;6.233;260;0;0;10.259;186;2.740;703;775;238;0;840;5.482;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;09/2013;37.776;1;4;7;1;0;0;0;14;0;44;1.061;149;0;0;0;1.255;0;0;0;0;0;0;0;0;140;2.113;5.172;10.571;6.787;4.156;0;28.939;0;0;0;0;0;0;0;0;0;1.850;446;586;142;0;0;3.023;0;627;1.629;2.112;178;0;0;4.546;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81.292.278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;09/2013;37.644;0;29;71;87;7;0;0;194;74;1.782;2.879;4.192;777;2;0;9.705;68;636;1.727;3.256;613;0;0;6.301;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;32;1.111;7.415;6.042;3.027;416;0;18.043;79;2.033;382;383;131;6;383;3.398;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78.483.310;b3S;I;2;;9;ITAPIRANGA;SC;09/2013;37.605;0;0;0;0;0;0;0;0;2;320;1.188;2.207;568;120;0;4.405;0;248;784;1.695;490;2;0;3.218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1.652;8.153;4.416;2.060;152;0;16.442;204;2.839;4.995;4.567;629;180;125;13.539;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5.241.145;b3S;I;2;;9;GETULIO VARGAS;RS;09/2013;37.150;3;6;10;8;0;0;0;27;1.978;1.920;1.859;1.530;233;40;0;7.560;0;9;24;66;20;0;0;120;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;966;2.814;5.143;6.026;4.910;5.863;0;25.722;421;481;773;972;582;181;309;3.721;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1.151.186;b3S;I;2;;9;CAMPINA GRANDE;PB;09/2013;37.041;0;13;18;14;0;0;0;46;383;2.933;5.350;4.296;574;255;0;13.790;107;2.951;7.286;9.308;1.467;4;0;21.123;0;0;0;0;0;0;0;0;96;272;0;0;0;0;0;368;0;0;0;0;0;0;0;0;22;1.335;358;0;0;0;0;1.715;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78.157.146;b3S;I;2;;9;ROLANDIA;PR;09/2013;37.007;0;25;117;202;0;0;0;344;0;0;0;0;0;0;0;0;13;179;653;636;0;0;0;1.482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;11.255;12.297;56;0;2;0;24.055;44;4.340;5.771;962;8;0;0;11.126;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41.931.445;b3S;I;2;;9;FORMIGA;MG;09/2013;36.637;0;0;0;0;0;0;0;0;271;3.002;5.195;4.215;1.529;222;0;14.434;4;119;265;131;0;0;0;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;995;4.280;9.359;3.242;88;0;0;17.965;80;2.288;303;41;0;0;1.006;3.719;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41.255.225;b3S;I;2;;9;CARUARU;PE;09/2013;36.576;0;13;29;19;0;0;0;61;106;3.159;6.578;6.873;1.254;122;0;18.092;118;2.294;5.794;7.668;885;0;0;16.760;0;0;0;0;0;0;0;0;83;269;0;0;0;0;0;352;0;0;0;0;0;0;0;0;6;1.011;293;0;0;0;0;1.310;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5.888.589;b3S;I;2;;9;CURITIBA;PR;09/2013;36.531;16;1.578;3.754;8.841;5.377;1.014;0;20.581;15;679;1.447;1.516;278;0;0;3.936;2;159;422;811;135;0;0;1.529;0;0;0;0;0;0;0;0;0;2;9;4;0;0;0;16;0;2.883;5.085;180;120;0;0;8.268;30;318;923;377;72;26;457;2.202;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71.243.034;b3S;I;2;;9;CAPELINHA;MG;09/2013;36.364;0;0;1;3;0;0;0;5;56;2.391;3.823;3.967;728;151;0;11.115;16;332;870;1.561;323;1;0;3.104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;4.104;10.152;2.361;0;0;0;16.773;42;2.289;880;1.041;217;199;699;5.367;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2.232.383;b3S;I;2;;9;CLAUDIO;MG;09/2013;36.317;0;207;606;1.217;313;1;0;2.344;175;1.769;4.256;5.479;1.478;474;32;13.662;58;1.042;2.769;4.381;928;16;0;9.194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;13;0;0;0;31;446;8.893;272;0;0;0;1.475;11.086;0
BANCO ARBI S.A.;54.403.563;b1;I;2;;2;RIO DE JANEIRO;RJ;09/2013;36.052;119;2.980;8.031;14.159;6.013;901;0;32.203;185;1.356;1.162;536;81;0;0;3.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;19;55;129;102;155;0;527;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4.230.630;n1;I;2;;10;SAO PAULO;SP;09/2013;36.022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.194;12.191;4.638;0;0;0;0;36.022;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO PAULO - SICOOB COOPERCREDI-SP;915.950;b3S;I;2;;9;SAO PAULO;SP;09/2013;35.744;90;2.869;7.023;15.319;7.684;62;0;33.047;121;581;593;616;160;0;0;2.072;5;35;104;237;80;0;0;461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0;0;151;164;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA;32.615.247;b3S;I;2;;9;ILHEUS;BA;09/2013;35.647;0;654;1.877;4.629;2.603;16;0;9.779;0;4.714;7.227;11.242;100;0;0;23.282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;2.469;0;0;0;0;0;2.586;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966.246;b3S;I;2;;9;ITAI;SP;09/2013;35.504;0;24;30;25;0;0;0;80;220;1.299;1.965;1.542;77;0;0;5.103;21;312;833;1.550;239;0;0;2.955;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;313;7.566;7.755;286;286;0;0;16.206;277;5.508;731;478;30;0;4.134;11.157;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE AJURICABA - SICREDI AJURICABA RS;93.136.471;b3S;I;2;;9;AJURICABA;RS;09/2013;35.171;0;0;0;0;0;0;0;0;184;1.202;3.591;3.060;606;497;0;9.141;0;190;541;776;114;0;0;1.620;0;0;0;0;0;0;0;0;25;576;0;0;0;0;0;601;124;535;18.071;1.004;99;0;0;19.833;81;1.872;1.951;58;0;0;15;3.976;0
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68.987;b3S;I;2;;9;ARAGUARI;MG;09/2013;34.937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;8;0;0;0;24;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;8;428;9.778;7.067;6.008;0;0;0;23.281;508;3.642;3.429;2.317;153;0;1.576;11.625;0
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41.931.221;b3S;I;2;;9;PITANGUI;MG;09/2013;34.932;0;13;28;42;3;0;0;86;216;3.272;6.802;5.670;90;0;0;16.049;23;870;2.239;2.557;76;0;0;5.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.214;1.056;181;1;0;0;4.453;109;5.514;424;48;0;0;2.484;8.579;0
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS CIVIS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4.179.861;b3S;I;2;;9;MACEIO;AL;09/2013;34.797;34;1.581;3.759;6.792;2.769;1.518;0;16.452;180;2.033;5.119;5.200;1.020;112;0;13.664;7;252;720;1.054;133;1;0;2.166;0;0;0;0;0;0;0;0;117;343;0;0;0;0;0;460;0;0;0;0;0;0;0;0;17;1.415;624;0;0;0;0;2.055;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2.197.569;b3S;I;2;;9;LORENA;SP;09/2013;34.749;1;43;98;15;0;0;0;157;178;2.162;5.517;9.850;5.516;6.282;18;29.524;7;194;525;1.002;157;2;0;1.887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;2.128;758;104;41;14;0;3.181;0
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41.669.227;b3S;I;2;;9;UBERLANDIA;MG;09/2013;34.005;0;0;0;0;0;0;0;0;173;5.559;8.615;4.528;101;0;0;18.976;10;214;482;756;49;0;0;1.510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.347;6.470;2.038;0;0;0;9.855;1;1.958;41;0;0;0;1.664;3.664;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41.805.003;b3S;I;2;;9;PIUMHI;MG;09/2013;33.784;1;25;63;109;1;0;0;199;239;1.007;1.175;1.482;269;101;0;4.272;4;208;509;1.036;122;0;0;1.879;0;0;0;0;0;0;0;0;19;236;9;0;0;0;0;264;16;881;8.168;6.396;746;0;0;16.206;227;3.417;1.025;5.577;22;0;696;10.964;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;09/2013;33.530;3;58;140;201;47;0;0;449;1.161;2.131;9.460;5.021;1.220;1.001;0;19.993;4;85;234;311;17;0;0;652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;1.385;0;0;0;0;1.490;249;1.570;4.741;291;177;318;3.600;10.946;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1.439.107;b3S;I;2;;9;BARRA BONITA;SP;09/2013;33.325;276;6.818;11.307;4.744;4;0;0;23.148;15;1.344;2.019;1.066;124;0;0;4.567;12;492;1.492;2.928;682;4;0;5.610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
APEAL - CREDITO IMOBILIARIO S/A;12.719.654;n1;I;2;;31;MACEIO;AL;09/2013;33.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;32.481;10;500;113;0;0;33.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25.353.939;b3S;I;2;;9;ALPINOPOLIS;MG;09/2013;32.892;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;3;3;139;327;441;53;0;0;963;0;0;0;0;0;0;0;0;6;5;0;0;0;0;0;11;1.074;9.285;11.192;3.445;1;42;0;25.037;195;2.592;2.013;944;79;55;999;6.877;0
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6.339.468;n1;I;2;;14;PASSO FUNDO;RS;09/2013;32.688;0;0;0;0;0;0;0;0;990;23.247;8.452;0;0;0;0;32.688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2.641.032;b3S;I;2;;9;SANTA MARIA;RS;09/2013;32.648;1;32;48;51;5;0;0;137;116;2.234;5.730;8.260;2.999;890;0;20.229;27;916;2.508;3.732;798;76;0;8.057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;2.174;1.497;350;129;13;0;4.225;0
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968.602;b3S;I;2;;9;GOIANESIA;GO;09/2013;32.422;0;0;0;0;0;0;0;0;0;79;1.158;965;0;0;0;2.202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;3.888;12.219;0;0;0;0;16.321;0;4.873;7.997;697;267;1;64;13.900;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1.566.038;b3S;I;2;;9;MANAUS;AM;09/2013;32.312;0;0;0;0;0;0;0;0;127;3.125;5.309;5.740;154;0;0;14.455;17;1.214;3.114;3.625;212;0;0;8.182;0;0;0;0;0;0;0;0;0;6;0;244;154;0;0;404;0;0;0;0;0;0;0;0;240;1.778;2.019;3.247;1.048;941;0;9.272;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4.973.378;b3S;I;2;;9;ITAPEJARA D'OESTE;PR;09/2013;32.070;0;0;0;0;0;0;0;0;218;1.834;2.894;2.346;352;34;0;7.677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;7;6;0;0;0;30;154;1.856;9.281;4.340;3.546;4.380;0;23.558;12;641;0;0;0;0;151;805;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1.389.651;b3S;I;2;;9;PAPANDUVA;SC;09/2013;32.058;0;30;64;65;1;0;0;159;124;501;768;984;224;0;0;2.600;1;433;1.215;2.098;331;0;0;4.079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;519;9.588;4.476;2.962;0;0;17.550;1;3.368;3.060;946;25;0;269;7.670;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19.869.338;b3S;I;2;;9;IPATINGA;MG;09/2013;31.780;58;1.626;6.284;11.263;108;0;0;19.340;164;755;1.584;2.340;51;0;0;4.895;37;261;739;1.222;43;0;0;2.302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;63;205;98;0;0;375;214;2.105;936;690;31;0;892;4.868;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21.661.202;b3S;I;2;;9;ENTRE RIOS DE MINAS;MG;09/2013;31.671;0;16;40;46;0;0;0;102;63;2.834;8.338;7.058;580;0;0;18.873;23;220;595;598;95;0;0;1.531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1.459;4.732;1.837;0;0;0;8.050;61;1.612;346;337;29;0;730;3.115;0
